lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84706008475906,2021,Suter-Klingberg,DAL,pairing,5on5,37,21338.0,125.0,0.48,0.5,0.48,173.58,15.45,11.74,41.05,5.59,97.88,71.3,14.89,15.26,14.71,175.0,68.0,101.0,344.0,17.0,14.0,3.0,42.0,8.0,63.0,99.0,158.0,226.0,20.0,40.0,196.0,131.0,36.0,60.0,178.0,50.0,15.0,5.38,5.9,4.17,4.0,8.0,5.0,343.39,243.0,241.96,32.0,2.44,3.08,3.08,14.81,14.65,14.33,188.41,16.65,12.57,46.53,6.23,104.42,76.59,16.16,16.6,16.12,188.0,75.0,84.0,347.0,16.0,19.0,3.0,39.0,8.0,79.0,102.0,172.0,247.0,18.0,36.0,152.0,124.0,33.0,54.0,192.0,57.0,14.0,5.54,7.13,3.98,8.0,3.0,5.0,342.05,263.0,260.38,27.0,2.61,3.96,3.96,15.3,15.26,15.07
847688184793938482222,2021,Barabanov-Hertl-Gregor,SJS,line,5on5,19,5775.0,143.0,0.43,0.45,0.46,41.95,2.91,2.81,10.8,1.48,23.49,16.5,2.8,2.9,2.79,41.0,17.0,26.0,84.0,4.0,1.0,1.0,14.0,3.0,16.0,20.0,37.0,54.0,6.0,15.0,58.0,37.0,15.0,10.0,47.0,10.0,1.0,1.32,1.3,0.29,2.0,1.0,1.0,81.62,58.0,57.01,5.0,0.58,0.15,0.15,3.34,3.32,3.19,49.76,3.9,3.16,11.9,1.79,27.47,20.78,3.85,4.05,4.0,51.0,18.0,34.0,103.0,4.0,2.0,0.0,14.0,0.0,27.0,22.0,47.0,65.0,2.0,7.0,47.0,64.0,16.0,17.0,50.0,16.0,3.0,1.35,1.88,0.67,1.0,2.0,1.0,106.21,69.0,71.02,6.0,0.65,0.12,0.12,4.43,4.6,4.54
84784078478468,2021,Dunn-Lauzon,SEA,pairing,5on5,21,7108.0,131.0,0.42,0.47,0.46,50.36,3.38,3.21,12.63,1.7,29.34,21.74,3.35,3.38,3.35,51.0,21.0,26.0,98.0,5.0,2.0,0.0,12.0,3.0,13.0,37.0,46.0,67.0,9.0,27.0,51.0,65.0,15.0,13.0,61.0,9.0,2.0,1.73,1.05,0.6,4.0,1.0,0.0,96.21,72.0,71.32,7.0,0.65,0.57,0.57,3.46,3.46,3.44,58.66,4.7,3.93,14.26,1.95,34.06,25.1,4.55,4.69,4.54,58.0,26.0,26.0,110.0,6.0,4.0,1.0,17.0,3.0,24.0,30.0,52.0,78.0,13.0,35.0,55.0,43.0,17.0,17.0,63.0,17.0,4.0,1.62,2.13,0.95,2.0,2.0,2.0,110.71,84.0,85.01,7.0,0.81,0.89,0.89,4.63,4.63,4.57
847523684769948478075,2021,Bjork-Eakin-Hinostroza,BUF,line,5on5,8,3151.0,39.0,0.43,0.42,0.41,19.07,1.3,1.32,4.46,0.69,11.63,8.6,1.27,1.27,1.25,16.0,12.0,11.0,39.0,2.0,0.0,0.0,1.0,2.0,14.0,9.0,14.0,26.0,2.0,7.0,31.0,11.0,2.0,8.0,23.0,4.0,1.0,0.58,0.51,0.2,0.0,2.0,0.0,37.45,28.0,27.66,5.0,0.27,0.0,0.0,1.56,1.54,1.51,28.46,1.75,1.96,6.55,0.87,16.58,12.29,1.7,1.84,1.79,26.0,14.0,13.0,53.0,3.0,0.0,0.0,7.0,0.0,16.0,14.0,23.0,37.0,3.0,9.0,26.0,17.0,3.0,4.0,32.0,8.0,0.0,0.87,0.88,0.0,1.0,2.0,0.0,56.18,40.0,41.74,2.0,0.4,0.0,0.0,2.15,2.26,2.2
84754628477986,2021,Montour-Gudas,FLA,pairing,5on5,16,3056.0,110.0,0.46,0.47,0.44,26.0,2.18,1.64,5.84,0.79,14.04,10.52,2.08,2.3,2.2,25.0,10.0,17.0,52.0,3.0,2.0,0.0,8.0,0.0,8.0,14.0,22.0,32.0,0.0,0.0,28.0,34.0,6.0,9.0,25.0,8.0,2.0,0.77,0.96,0.45,1.0,2.0,0.0,54.31,35.0,36.59,7.0,0.34,0.42,0.42,2.1,2.22,2.2,33.28,2.59,1.87,7.82,0.98,17.08,14.67,2.58,2.46,2.45,30.0,15.0,13.0,58.0,1.0,1.0,1.0,5.0,2.0,17.0,19.0,29.0,44.0,4.0,8.0,19.0,18.0,5.0,8.0,34.0,8.0,3.0,0.76,1.12,0.71,0.0,0.0,1.0,55.01,45.0,42.84,6.0,0.39,0.25,0.25,2.72,2.59,2.58
84785068479369,2021,Carlsson-Peeke,CBJ,pairing,5on5,13,4495.0,64.0,0.53,0.46,0.48,33.01,3.15,2.46,7.78,1.04,18.06,12.52,2.94,3.04,2.85,34.0,11.0,14.0,59.0,3.0,2.0,0.0,10.0,1.0,15.0,14.0,31.0,42.0,3.0,9.0,24.0,30.0,4.0,9.0,29.0,13.0,3.0,0.81,1.62,0.71,1.0,2.0,0.0,57.13,45.0,44.02,4.0,0.52,0.29,0.29,3.38,3.29,3.13,34.04,2.79,2.32,8.18,1.09,19.66,13.97,2.69,2.82,2.73,38.0,10.0,21.0,69.0,3.0,1.0,0.0,13.0,1.0,17.0,13.0,35.0,45.0,7.0,17.0,28.0,47.0,6.0,4.0,36.0,11.0,1.0,0.95,1.46,0.37,0.0,3.0,0.0,71.22,48.0,49.86,3.0,0.48,0.37,0.37,2.89,2.97,2.92
84751768478500,2021,Provorov-Ellis,PHI,pairing,5on5,4,3310.0,7.0,0.44,0.48,0.46,20.37,1.2,1.22,4.79,0.68,12.06,9.06,1.18,1.18,1.17,20.0,9.0,15.0,44.0,2.0,1.0,0.0,5.0,0.0,9.0,12.0,18.0,27.0,3.0,6.0,32.0,29.0,9.0,12.0,24.0,5.0,0.0,0.67,0.53,0.0,1.0,1.0,0.0,43.61,29.0,28.56,10.0,0.25,0.02,0.02,1.42,1.41,1.4,24.67,1.55,1.42,6.27,0.76,13.36,10.64,1.51,1.59,1.55,26.0,8.0,14.0,48.0,0.0,1.0,0.0,8.0,0.0,13.0,12.0,26.0,34.0,2.0,4.0,19.0,19.0,10.0,7.0,29.0,4.0,1.0,0.82,0.44,0.29,0.0,0.0,0.0,49.06,34.0,34.99,4.0,0.29,0.29,0.29,1.54,1.59,1.54
847169984740098480060,2021,Cogliano-Bonino-Reedy,SJS,line,5on5,2,743.0,6.0,0.66,0.45,0.57,6.23,0.61,0.52,1.88,0.3,2.8,1.9,0.57,0.59,0.55,8.0,0.0,2.0,10.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,8.0,8.0,0.0,0.0,11.0,6.0,1.0,1.0,4.0,4.0,0.0,0.11,0.5,0.0,0.0,0.0,0.0,9.93,8.0,8.04,1.0,0.11,0.21,0.21,0.5,0.49,0.48,4.44,0.31,0.32,0.96,0.13,2.44,1.84,0.31,0.32,0.32,5.0,1.0,6.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,4.0,2.0,0.0,0.11,0.19,0.0,0.0,0.0,0.0,12.34,6.0,6.12,0.0,0.07,0.0,0.0,0.38,0.39,0.39
84773848482245,2021,Zub-Brown,OTT,pairing,5on5,16,825.0,125.0,0.26,0.27,0.27,4.78,0.3,0.27,0.9,0.14,1.98,2.42,0.3,0.3,0.3,4.0,2.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,0.0,6.0,3.0,3.0,5.0,1.0,0.0,0.14,0.15,0.0,1.0,0.0,0.0,7.42,6.0,6.33,3.0,0.06,0.18,0.0,0.35,0.36,0.36,11.6,0.85,0.86,2.59,0.34,6.76,4.6,0.82,0.89,0.86,12.0,4.0,3.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,12.0,16.0,1.0,2.0,1.0,6.0,3.0,2.0,13.0,2.0,1.0,0.44,0.2,0.21,0.0,0.0,0.0,19.4,16.0,16.64,1.0,0.17,0.0,0.0,1.01,1.07,1.03
847691884784018480003,2021,Vesey-Zacha-Boqvist,NJD,line,5on5,1,748.0,2.0,0.86,0.81,0.79,10.3,1.02,0.85,2.03,0.35,6.34,4.41,1.01,1.03,1.01,12.0,3.0,6.0,21.0,0.0,0.0,0.0,3.0,0.0,5.0,7.0,12.0,15.0,0.0,0.0,8.0,4.0,1.0,1.0,8.0,7.0,0.0,0.22,0.8,0.0,0.0,0.0,0.0,20.3,15.0,14.77,1.0,0.17,0.0,0.0,1.2,1.21,1.19,2.98,0.17,0.15,0.94,0.08,1.51,1.15,0.17,0.17,0.17,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,9.0,0.0,3.0,3.0,1.0,0.0,0.07,0.11,0.0,0.0,0.0,0.0,5.37,4.0,4.2,3.0,0.03,0.0,0.0,0.2,0.2,0.2
847353384758558480829,2021,Kotkaniemi-Staal-Fast,CAR,line,5on5,5,736.0,38.0,0.34,0.67,0.55,4.7,0.14,0.26,1.13,0.14,2.35,1.97,0.14,0.14,0.14,5.0,1.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,6.0,0.0,0.0,8.0,5.0,0.0,2.0,6.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,14.07,6.0,6.01,0.0,0.05,0.0,0.0,0.19,0.2,0.19,3.63,0.27,0.23,0.87,0.12,2.05,1.46,0.27,0.27,0.27,3.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,6.0,3.0,3.0,4.0,1.0,0.0,0.11,0.17,0.0,1.0,0.0,0.0,7.21,5.0,5.13,3.0,0.05,0.0,0.0,0.32,0.32,0.32
847732084775088479365,2021,Blidh-Frederic-Lazar,BOS,line,5on5,4,1365.0,17.0,0.81,0.54,0.55,9.47,1.09,0.64,2.31,0.32,4.36,3.28,0.93,1.22,1.03,10.0,2.0,2.0,14.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,8.0,10.0,1.0,2.0,6.0,21.0,2.0,1.0,10.0,0.0,2.0,0.3,0.0,0.79,1.0,0.0,1.0,15.67,12.0,13.22,1.0,0.13,0.79,0.79,0.43,0.47,0.46,6.79,0.25,0.41,1.8,0.22,4.41,2.92,0.25,0.24,0.24,7.0,3.0,2.0,12.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,7.0,10.0,1.0,2.0,11.0,16.0,0.0,2.0,9.0,1.0,0.0,0.17,0.09,0.0,0.0,0.0,0.0,11.74,10.0,9.66,0.0,0.08,0.09,0.09,0.25,0.24,0.24
847403484779308478472,2021,Maroon-Bellemare-Joseph,TBL,line,5on5,9,1369.0,102.0,0.53,0.59,0.54,9.17,0.68,0.63,2.21,0.29,5.24,3.96,0.67,0.71,0.7,12.0,1.0,4.0,17.0,1.0,0.0,0.0,4.0,0.0,7.0,1.0,11.0,12.0,1.0,2.0,13.0,15.0,1.0,4.0,10.0,3.0,0.0,0.26,0.42,0.0,1.0,0.0,0.0,17.78,13.0,13.31,3.0,0.13,0.0,0.0,0.81,0.84,0.83,8.39,0.61,0.49,2.1,0.28,4.08,3.44,0.6,0.58,0.57,7.0,4.0,1.0,12.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,7.0,11.0,0.0,0.0,3.0,17.0,2.0,3.0,9.0,2.0,0.0,0.33,0.28,0.0,0.0,0.0,0.0,11.72,11.0,10.77,1.0,0.1,0.18,0.18,0.53,0.51,0.51
847181784782118479291,2021,Hunt-Rooney-Reaves,NYR,line,5on5,17,5851.0,87.0,0.45,0.4,0.38,37.45,3.19,2.59,8.98,1.2,20.86,15.19,3.12,3.18,3.12,41.0,11.0,20.0,72.0,0.0,4.0,0.0,14.0,1.0,19.0,14.0,41.0,52.0,7.0,20.0,44.0,72.0,9.0,14.0,39.0,10.0,3.0,0.88,1.33,0.98,0.0,0.0,0.0,71.98,52.0,52.17,9.0,0.54,1.14,1.14,2.58,2.61,2.58,59.25,3.89,3.85,14.23,1.93,34.47,25.63,3.76,3.88,3.75,59.0,25.0,25.0,109.0,4.0,2.0,0.0,18.0,2.0,28.0,30.0,55.0,80.0,7.0,20.0,41.0,51.0,13.0,11.0,70.0,9.0,5.0,1.72,1.07,1.1,3.0,1.0,0.0,108.39,84.0,84.05,4.0,0.78,0.39,0.27,4.41,4.4,4.27
84757968479578,2021,Fitzgerald-Pysyk,BUF,pairing,5on5,5,705.0,40.0,0.27,0.3,0.24,2.86,0.12,0.16,0.73,0.1,1.58,1.32,0.12,0.13,0.13,2.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,8.13,4.0,4.24,0.0,0.03,0.0,0.0,0.15,0.16,0.16,8.91,0.33,0.46,2.46,0.32,5.19,4.24,0.32,0.35,0.35,8.0,5.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,8.0,13.0,1.0,2.0,4.0,3.0,0.0,1.0,12.0,1.0,0.0,0.25,0.08,0.0,0.0,0.0,0.0,20.21,13.0,13.8,0.0,0.09,0.0,0.0,0.42,0.45,0.45
84763318476470,2021,Beaulieu-Demelo,WPG,pairing,5on5,14,3991.0,57.0,0.5,0.49,0.5,29.51,2.15,1.89,6.9,0.92,17.35,12.78,2.11,2.26,2.21,23.0,19.0,13.0,55.0,1.0,3.0,0.0,6.0,0.0,15.0,17.0,22.0,41.0,3.0,9.0,26.0,29.0,5.0,13.0,32.0,9.0,1.0,0.72,1.2,0.24,0.0,1.0,0.0,56.69,42.0,43.33,6.0,0.39,0.43,0.43,2.11,2.21,2.17,30.9,2.19,1.96,7.39,0.96,16.78,12.72,2.15,2.21,2.17,32.0,10.0,16.0,58.0,1.0,1.0,0.0,7.0,1.0,17.0,15.0,31.0,41.0,4.0,11.0,23.0,29.0,7.0,12.0,33.0,7.0,2.0,0.94,0.83,0.42,0.0,1.0,0.0,58.2,42.0,42.54,10.0,0.4,0.21,0.21,2.38,2.38,2.34
847793384789758480185,2021,Marchment-Luostarinen-Reinhart,FLA,line,5on5,8,2046.0,83.0,0.62,0.57,0.61,18.12,1.42,1.26,4.36,0.55,10.14,7.27,1.37,1.49,1.45,18.0,7.0,5.0,30.0,3.0,1.0,0.0,2.0,2.0,7.0,10.0,15.0,22.0,3.0,6.0,15.0,16.0,6.0,3.0,19.0,5.0,1.0,0.56,0.6,0.26,1.0,2.0,0.0,31.48,25.0,26.25,2.0,0.27,0.26,0.26,1.42,1.49,1.46,11.24,0.86,0.82,2.22,0.38,6.38,5.34,0.85,0.87,0.86,14.0,2.0,7.0,23.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,14.0,16.0,1.0,2.0,24.0,29.0,6.0,5.0,11.0,5.0,0.0,0.3,0.56,0.0,0.0,0.0,0.0,22.41,16.0,15.64,0.0,0.17,0.0,0.0,1.03,1.04,1.03
847576684774828479580,2021,Watson-Gambrell-Sanford,OTT,line,5on5,19,6243.0,93.0,0.34,0.33,0.36,35.46,2.37,2.11,8.66,1.2,19.33,15.34,2.34,2.37,2.34,33.0,16.0,15.0,64.0,2.0,2.0,0.0,14.0,1.0,15.0,15.0,31.0,47.0,7.0,14.0,52.0,86.0,12.0,12.0,41.0,5.0,3.0,1.1,0.49,0.77,1.0,1.0,0.0,65.27,49.0,49.77,10.0,0.43,0.3,0.3,2.5,2.51,2.48,63.99,4.5,4.1,14.03,1.95,36.6,27.82,4.42,4.54,4.46,65.0,24.0,41.0,130.0,3.0,2.0,0.0,13.0,1.0,39.0,31.0,62.0,86.0,7.0,14.0,59.0,43.0,10.0,11.0,68.0,18.0,3.0,1.88,1.86,0.76,2.0,0.0,1.0,129.33,89.0,89.37,6.0,0.84,0.36,0.36,4.98,5.02,4.94
847519384769188479415,2021,Vesey-Mcleod-Tatar,NJD,line,5on5,12,943.0,125.0,0.25,0.48,0.42,5.6,0.2,0.33,1.33,0.17,3.42,2.55,0.2,0.2,0.2,2.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,8.0,1.0,2.0,7.0,5.0,0.0,3.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,12.98,8.0,7.81,3.0,0.07,0.0,0.0,0.27,0.26,0.26,7.87,0.62,0.52,1.79,0.25,4.54,3.29,0.62,0.62,0.62,10.0,1.0,3.0,14.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,9.0,10.0,1.0,2.0,9.0,6.0,1.0,2.0,8.0,3.0,0.0,0.19,0.43,0.0,0.0,1.0,0.0,13.84,11.0,10.88,0.0,0.11,0.0,0.0,0.73,0.73,0.73
847843884800098481577,2021,Tomasino-Novak-Tolvanen,NSH,line,5on5,7,1018.0,55.0,0.34,0.61,0.55,8.09,0.4,0.53,1.85,0.26,5.2,3.77,0.39,0.42,0.41,9.0,3.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,8.0,11.0,2.0,4.0,5.0,3.0,3.0,1.0,12.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,16.95,12.0,12.29,0.0,0.11,0.0,0.0,0.51,0.53,0.51,7.44,0.78,0.55,1.52,0.22,4.07,2.86,0.77,0.76,0.75,8.0,2.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,1.0,2.0,10.0,13.0,1.0,1.0,6.0,3.0,1.0,0.15,0.39,0.24,0.0,2.0,0.0,10.69,10.0,9.73,1.0,0.12,0.0,0.0,0.9,0.87,0.87
84772058479410,2021,Sergachev-Sustr,TBL,pairing,5on5,13,3819.0,60.0,0.49,0.48,0.44,24.64,2.18,1.69,5.75,0.78,14.53,10.07,2.16,2.19,2.16,25.0,10.0,17.0,52.0,4.0,2.0,0.0,7.0,0.0,12.0,10.0,21.0,31.0,4.0,8.0,23.0,33.0,4.0,5.0,25.0,9.0,1.0,0.82,1.0,0.35,2.0,2.0,0.0,53.05,35.0,35.01,3.0,0.35,0.48,0.48,2.05,2.04,2.04,32.06,2.27,2.13,7.58,1.08,17.61,13.34,2.25,2.3,2.28,34.0,10.0,12.0,56.0,1.0,2.0,0.0,8.0,0.0,12.0,21.0,33.0,43.0,8.0,16.0,24.0,31.0,5.0,5.0,36.0,7.0,1.0,1.29,0.72,0.26,1.0,0.0,0.0,55.93,44.0,44.61,5.0,0.44,0.06,0.06,2.64,2.68,2.66
847634584764328477416,2021,Hofmann-Jenner-Bjorkstrand,CBJ,line,5on5,13,3281.0,102.0,0.6,0.47,0.5,33.75,3.61,2.36,7.91,1.15,17.89,13.08,3.55,3.72,3.66,35.0,11.0,9.0,55.0,2.0,5.0,1.0,10.0,0.0,17.0,12.0,33.0,44.0,3.0,6.0,37.0,14.0,6.0,6.0,29.0,15.0,2.0,0.7,1.97,0.93,1.0,1.0,0.0,56.35,46.0,47.12,5.0,0.49,1.36,1.36,2.74,2.83,2.81,32.37,2.45,2.17,7.34,1.06,19.33,13.67,2.33,2.31,2.21,34.0,12.0,16.0,62.0,2.0,1.0,0.0,11.0,0.0,20.0,12.0,32.0,44.0,2.0,4.0,23.0,13.0,9.0,14.0,38.0,7.0,1.0,1.22,0.88,0.35,1.0,1.0,0.0,59.48,46.0,43.62,9.0,0.45,0.35,0.35,2.55,2.42,2.32
84746028475625,2021,Irwin-Schultz,WSH,pairing,5on5,10,5177.0,39.0,0.63,0.58,0.6,55.64,4.51,4.08,13.11,1.76,31.92,22.61,4.28,4.53,4.29,57.0,21.0,20.0,98.0,4.0,5.0,1.0,13.0,2.0,26.0,28.0,53.0,74.0,3.0,6.0,34.0,44.0,9.0,8.0,57.0,18.0,3.0,1.62,2.15,0.74,0.0,3.0,1.0,98.92,78.0,78.24,7.0,0.85,0.86,0.86,4.5,4.51,4.38,36.93,2.62,2.42,8.67,1.17,20.45,15.68,2.56,2.66,2.6,39.0,12.0,19.0,70.0,4.0,2.0,0.0,8.0,4.0,15.0,18.0,35.0,47.0,3.0,6.0,44.0,29.0,6.0,11.0,40.0,10.0,1.0,1.12,1.27,0.24,2.0,2.0,0.0,70.59,51.0,51.38,8.0,0.5,0.36,0.36,2.75,2.78,2.76
847688184784148478870,2021,Balcers-Hertl-Meier,SJS,line,5on5,13,2283.0,145.0,0.65,0.59,0.6,28.64,3.19,2.3,6.36,0.9,15.2,11.04,3.04,3.11,2.95,32.0,7.0,12.0,51.0,6.0,3.0,1.0,3.0,0.0,11.0,16.0,26.0,33.0,4.0,8.0,20.0,12.0,7.0,10.0,25.0,11.0,3.0,0.89,1.48,0.82,1.0,4.0,1.0,50.89,39.0,38.23,1.0,0.48,0.68,0.68,3.0,2.91,2.86,18.81,1.69,1.33,4.44,0.59,10.19,7.75,1.66,1.67,1.63,19.0,7.0,10.0,36.0,1.0,2.0,0.0,6.0,0.0,9.0,8.0,18.0,25.0,4.0,8.0,8.0,9.0,5.0,4.0,18.0,6.0,2.0,0.5,0.78,0.42,0.0,0.0,1.0,35.63,26.0,25.86,2.0,0.27,0.36,0.36,1.6,1.59,1.55
847062684748498478432,2021,Roussel-Fischer-Eriksson,ARI,line,5on5,4,844.0,23.0,0.62,0.5,0.45,7.44,0.68,0.42,1.73,0.24,3.91,3.02,0.67,0.69,0.69,7.0,3.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,7.0,10.0,1.0,2.0,4.0,4.0,3.0,4.0,7.0,2.0,1.0,0.12,0.29,0.26,0.0,0.0,0.0,12.76,10.0,9.81,3.0,0.09,0.11,0.11,0.65,0.68,0.68,7.94,0.42,0.51,1.8,0.28,5.11,3.88,0.41,0.41,0.41,6.0,6.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,6.0,12.0,1.0,2.0,7.0,2.0,1.0,3.0,10.0,2.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,12.99,12.0,12.02,2.0,0.11,0.0,0.0,0.52,0.51,0.51
84793258480001,2021,Vaakanainen-Mcavoy,BOS,pairing,5on5,10,5072.0,30.0,0.58,0.62,0.61,54.88,4.01,3.66,13.68,1.7,31.04,21.92,3.9,4.01,3.91,65.0,11.0,15.0,91.0,4.0,2.0,0.0,25.0,0.0,24.0,21.0,61.0,72.0,4.0,8.0,57.0,35.0,10.0,11.0,60.0,14.0,2.0,1.77,1.71,0.53,1.0,3.0,0.0,91.26,76.0,76.97,4.0,0.76,0.33,0.33,4.44,4.44,4.34,35.37,2.85,2.25,8.77,1.19,18.89,15.05,2.8,2.91,2.85,33.0,16.0,7.0,56.0,5.0,4.0,1.0,5.0,2.0,12.0,21.0,28.0,44.0,5.0,10.0,47.0,53.0,12.0,10.0,39.0,8.0,2.0,1.14,1.05,0.66,2.0,2.0,1.0,57.14,49.0,49.48,5.0,0.47,0.72,0.72,2.6,2.64,2.6
84751978479338,2021,Niemelainen-Barrie,EDM,pairing,5on5,8,3780.0,38.0,0.35,0.48,0.38,21.31,1.81,1.46,4.96,0.67,13.29,8.81,1.79,1.69,1.68,18.0,13.0,24.0,55.0,0.0,1.0,0.0,5.0,0.0,11.0,14.0,18.0,31.0,2.0,4.0,35.0,41.0,12.0,9.0,23.0,7.0,1.0,0.69,0.81,0.31,0.0,0.0,0.0,51.01,31.0,28.8,6.0,0.3,0.31,0.31,1.8,1.66,1.65,36.15,3.38,2.49,8.93,1.19,19.66,14.35,3.26,3.69,3.56,38.0,12.0,10.0,60.0,1.0,2.0,0.0,11.0,2.0,18.0,16.0,37.0,49.0,4.0,8.0,23.0,35.0,11.0,11.0,38.0,8.0,4.0,1.36,0.98,1.04,0.0,0.0,1.0,66.38,50.0,54.85,9.0,0.52,0.34,0.34,3.56,3.88,3.81
847419084781158480144,2021,Engvall-Kampf-Simmonds,TOR,line,5on5,8,642.0,54.0,0.76,0.61,0.56,6.72,0.82,0.4,1.66,0.21,3.34,2.56,0.77,0.93,0.87,7.0,2.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,8.0,1.0,2.0,5.0,5.0,0.0,0.0,7.0,1.0,1.0,0.17,0.09,0.56,0.0,0.0,1.0,12.15,9.0,9.64,0.0,0.08,0.56,0.56,0.34,0.37,0.37,4.97,0.26,0.28,1.23,0.15,2.84,2.24,0.26,0.26,0.26,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,7.0,2.0,4.0,7.0,4.0,1.0,1.0,6.0,1.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,6.84,7.0,6.94,1.0,0.06,0.0,0.0,0.32,0.32,0.32
